parcel_id_clean,key_scope,parcel_id_type,parcel_display,n_findings,volumes,recommendations,record_ids
KARBARNET::277,local,plot,"Plot 277, KARBARNET",1,1,Revoke,annex_27_kenya_industrial_estates_3503
KARBARNET::278,local,plot,"Plot 278, KARBARNET",1,1,Revoke,annex_27_kenya_industrial_estates_3504
KARBARNET::279,local,plot,"Plot 279, KARBARNET",1,1,Revoke,annex_27_kenya_industrial_estates_3505
KARBARNET::281,local,plot,"Plot 281, KARBARNET",1,1,Revoke,annex_27_kenya_industrial_estates_3506
KAREN::20587,local,plot,"Plot 20587, Karen",1,3,Revoke; refer to NSSF Board of Trustees,nssf_060
KARURA::2,local,plot,"Plot 2 1320, Karura Forest Excision Scheme",1,2,Revoke Title,annex_03_karura_forest_excision_0043
KARURA::209,local,plot,"Plot 209/ 12692, Karura Forest Excision Scheme",19,2,Revoke Title,annex_03_karura_forest_excision_0084|annex_03_karura_forest_excision_0085|annex_03_karura_forest_excision_0087|annex_03_karura_forest_excision_0088|annex_03_karura_forest_excision_0089|annex_03_karura_forest_excision_0090|annex_03_karura_forest_excision_0091|annex_03_karura_forest_excision_0092|annex_03_karura_forest_excision_0093|annex_03_karura_forest_excision_0094|annex_03_karura_forest_excision_0097|annex_03_karura_forest_excision_0099|annex_03_karura_forest_excision_0100|annex_03_karura_forest_excision_0101|annex_03_karura_forest_excision_0105|annex_03_karura_forest_excision_0120|annex_03_karura_forest_excision_0125|annex_03_karura_forest_excision_0128|annex_03_karura_forest_excision_0129
KARURA::21095,local,plot,"Plot 21095, Karura Forest Excision Scheme",1,2,Revoke Title,annex_03_karura_forest_excision_0001
KARURA::21238,local,plot,"Plot 21238, Karura Forest Excision Scheme",1,2,Revoke Title,annex_03_karura_forest_excision_0002
KARURA::21240,local,plot,"Plot 21240, Karura Forest Excision Scheme",1,2,Revoke Title,annex_03_karura_forest_excision_0004
KARURA::21241,local,plot,"Plot 21241, Karura Forest Excision Scheme",1,2,Revoke Title,annex_03_karura_forest_excision_0005
KARURA::21244,local,plot,"Plot 21244, Karura Forest Excision Scheme",1,2,Revoke Title,annex_03_karura_forest_excision_0008
KARURA::21245,local,plot,"Plot 21245, Karura Forest Excision Scheme",1,2,Revoke Title,annex_03_karura_forest_excision_0009
KARURA::21247,local,plot,"Plot 21247, Karura Forest Excision Scheme",1,2,Revoke Title,annex_03_karura_forest_excision_0011
KARURA::21248,local,plot,"Plot 21248, Karura Forest Excision Scheme",1,2,Revoke Title,annex_03_karura_forest_excision_0012
KARURA::21288,local,plot,"Plot 21288/ N/A, Karura Forest Excision Scheme",1,2,Revoke Title,annex_03_karura_forest_excision_0015
KARURA::21291,local,plot,"Plot 21291, Karura Forest Excision Scheme",1,2,Revoke Title,annex_03_karura_forest_excision_0018
KARURA::21292,local,plot,"Plot 21292, Karura Forest Excision Scheme",1,2,Revoke Title,annex_03_karura_forest_excision_0019
KARURA::21293,local,plot,"Plot 21293 CF.17003, Karura Forest Excision Scheme",1,2,Revoke Title,annex_03_karura_forest_excision_0020
KARURA::21303,local,plot,"Plot 21303, Karura Forest Excision Scheme",1,2,Revoke Title,annex_03_karura_forest_excision_0030
KARURA::21304,local,plot,"Plot 21304, Karura Forest Excision Scheme",1,2,Revoke Title,annex_03_karura_forest_excision_0031
KARURA::21309,local,plot,"Plot 21309 CF 176005, Karura Forest Excision Scheme",1,2,Revoke Title,annex_03_karura_forest_excision_0036
KARURA::21312,local,plot,"Plot 21312, Karura Forest Excision Scheme",1,2,Revoke Title,annex_03_karura_forest_excision_0039
KARURA::21313,local,plot,"Plot 21313, Karura Forest Excision Scheme",1,2,Revoke Title,annex_03_karura_forest_excision_0040
KARURA::21318,local,plot,"Plot 21318, Karura Forest Excision Scheme",1,2,Revoke Title,annex_03_karura_forest_excision_0041
KARURA::21319,local,plot,"Plot 21319, Karura Forest Excision Scheme",1,2,Revoke Title,annex_03_karura_forest_excision_0042
KARURA::21321,local,plot,"Plot 21321, Karura Forest Excision Scheme",1,2,Revoke Title,annex_03_karura_forest_excision_0044
KARURA::21325,local,plot,"Plot 21325, Karura Forest Excision Scheme",1,2,Revoke Title,annex_03_karura_forest_excision_0048
KARURA::21326,local,plot,"Plot 21326, Karura Forest Excision Scheme",1,2,Revoke Title,annex_03_karura_forest_excision_0049
KARURA::21330,local,plot,"Plot 21330, Karura Forest Excision Scheme",1,2,Revoke Title,annex_03_karura_forest_excision_0053
KARURA::21331,local,plot,"Plot 21331, Karura Forest Excision Scheme",1,2,Revoke Title,annex_03_karura_forest_excision_0054
KARURA::21334,local,plot,"Plot 21334, Karura Forest Excision Scheme",1,2,Revoke Title,annex_03_karura_forest_excision_0057
KARURA::21335,local,plot,"Plot 21335, Karura Forest Excision Scheme",1,2,Revoke Title,annex_03_karura_forest_excision_0058
KARURA::21336,local,plot,"Plot 21336, Karura Forest Excision Scheme",1,2,Revoke Title,annex_03_karura_forest_excision_0059
KARURA::21337,local,plot,"Plot 21337, Karura Forest Excision Scheme",1,2,Revoke Title,annex_03_karura_forest_excision_0060
KARURA::21342,local,plot,"Plot 21342, Karura Forest Excision Scheme",1,2,Revoke Title,annex_03_karura_forest_excision_0065
KARURA::215,local,plot,"Plot 215/6 (C.F176432), Karura Forest Excision Scheme",1,2,Revoke Title,annex_03_karura_forest_excision_0155
KARURA::22599,local,plot,"Plot 22599, Karura Forest Excision Scheme",1,2,Revoke Title,annex_03_karura_forest_excision_0069
KARURA::22600,local,plot,"Plot 22600, Karura Forest Excision Scheme",1,2,Revoke Title,annex_03_karura_forest_excision_0070
KARURA::22601,local,plot,"Plot 22601, Karura Forest Excision Scheme",1,2,Revoke Title,annex_03_karura_forest_excision_0071
KARURA::22602,local,plot,"Plot 22602, Karura Forest Excision Scheme",1,2,Revoke Title,annex_03_karura_forest_excision_0072
KARURA::22603,local,plot,"Plot 22603, Karura Forest Excision Scheme",1,2,Revoke Title,annex_03_karura_forest_excision_0073
KARURA::22604,local,plot,"Plot 22604, Karura Forest Excision Scheme",1,2,Revoke Title,annex_03_karura_forest_excision_0074
KARURA::22605,local,plot,"Plot 22605, Karura Forest Excision Scheme",1,2,Revoke Title,annex_03_karura_forest_excision_0075
KARURA::22606,local,plot,"Plot 22606, Karura Forest Excision Scheme",1,2,Revoke Title,annex_03_karura_forest_excision_0076
KARURA::22801,local,plot,"Plot 22801, Karura Forest Excision Scheme",1,2,Revoke Title,annex_03_karura_forest_excision_0077
KARURA::22802,local,plot,"Plot 22802, Karura Forest Excision Scheme",1,2,Revoke Title,annex_03_karura_forest_excision_0078
KARURA::22820,local,plot,"Plot 22820, Karura Forest Excision Scheme",1,2,Revoke Title,annex_03_karura_forest_excision_0079
KARURA::22821,local,plot,"Plot 22821, Karura Forest Excision Scheme",1,2,Revoke Title,annex_03_karura_forest_excision_0080
KARURA::22822,local,plot,"Plot 22822, Karura Forest Excision Scheme",1,2,Revoke Title,annex_03_karura_forest_excision_0081
KARURA::22823,local,plot,"Plot 22823, Karura Forest Excision Scheme",1,2,Revoke Title,annex_03_karura_forest_excision_0082
KER/HOU/2C/Kericho,global,title,KER/HOU/2C/Kericho,1,1,Investigate,annex_40_judiciary_plots_illegally_allocate_5338
KERICHO::1438,local,plot,"Plot 1438, KERICHO",1,1,Revoke,annex_27_kenya_industrial_estates_3554
KERICHO::1439,local,plot,"Plot 1439, KERICHO",1,1,Revoke,annex_27_kenya_industrial_estates_3555
KERICHO::1440,local,plot,"Plot 1440, KERICHO",1,1,Revoke,annex_27_kenya_industrial_estates_3556
KERICHO::1441,local,plot,"Plot 1441, KERICHO",1,1,Revoke,annex_27_kenya_industrial_estates_3557
KERICHO::1442,local,plot,"Plot 1442, KERICHO",1,1,Revoke,annex_27_kenya_industrial_estates_3558
KERICHO::1443,local,plot,"Plot 1443, KERICHO",1,1,Revoke,annex_27_kenya_industrial_estates_3559
KERICHO::1444,local,plot,"Plot 1444, KERICHO",1,1,Revoke,annex_27_kenya_industrial_estates_3560
KERICHO::1445,local,plot,"Plot 1445, KERICHO",1,1,Revoke,annex_27_kenya_industrial_estates_3561
KERICHO::1446,local,plot,"Plot 1446, KERICHO",1,1,Revoke,annex_27_kenya_industrial_estates_3562
KERICHO::1447,local,plot,"Plot 1447, KERICHO",1,1,Revoke,annex_27_kenya_industrial_estates_3563
KERICHO::1449,local,plot,"Plot 1449, KERICHO",1,1,Revoke,annex_27_kenya_industrial_estates_3564
KERICHO::1450,local,plot,"Plot 1450, KERICHO",1,1,Revoke,annex_27_kenya_industrial_estates_3565
KERICHO::1451,local,plot,"Plot 1451, KERICHO",1,1,Revoke,annex_27_kenya_industrial_estates_3566
KERICHO::1455,local,plot,"Plot 1455, KERICHO",1,1,Revoke,annex_27_kenya_industrial_estates_3567
KERICHO::1456,local,plot,"Plot 1456, KERICHO",1,1,Revoke,annex_27_kenya_industrial_estates_3568
KERICHO::1457,local,plot,"Plot 1457, KERICHO",1,1,Revoke,annex_27_kenya_industrial_estates_3569
KERICHO::1458,local,plot,"Plot 1458, KERICHO",1,1,Revoke,annex_27_kenya_industrial_estates_3570
KERICHO::1464,local,plot,"Plot 1464, KERICHO",1,1,Revoke,annex_27_kenya_industrial_estates_3586
KERICHO::1471,local,plot,"Plot 1471, KERICHO",1,1,Revoke,annex_27_kenya_industrial_estates_3571
KERICHO::1474,local,plot,"Plot 1474, KERICHO",2,1,Revoke,annex_27_kenya_industrial_estates_3572|annex_27_kenya_industrial_estates_3587
KERICHO::1475,local,plot,"Plot 1475(E), KERICHO",1,1,Revoke,annex_27_kenya_industrial_estates_3588
KERICHO::1476,local,plot,"Plot 1476(D), KERICHO",1,1,Revoke,annex_27_kenya_industrial_estates_3589
KERICHO::1480,local,plot,"Plot 1480, KERICHO",1,1,Revoke,annex_27_kenya_industrial_estates_3573
KERICHO::1482,local,plot,"Plot 1482, KERICHO",1,1,Revoke,annex_27_kenya_industrial_estates_3574
KERICHO::1483,local,plot,"Plot 1483, KERICHO",1,1,Revoke,annex_27_kenya_industrial_estates_3575
KERICHO::1484,local,plot,"Plot 1484, KERICHO",1,1,Revoke,annex_27_kenya_industrial_estates_3576
KERICHO::1485,local,plot,"Plot 1485, KERICHO",1,1,Revoke,annex_27_kenya_industrial_estates_3577
KERICHO::1486,local,plot,"Plot 1486, KERICHO",1,1,Revoke,annex_27_kenya_industrial_estates_3578
KERICHO::1487,local,plot,"Plot 1487, KERICHO",1,1,Revoke,annex_27_kenya_industrial_estates_3579
KERICHO::1488,local,plot,"Plot 1488, KERICHO",1,1,Revoke,annex_27_kenya_industrial_estates_3580
KERICHO::1490,local,plot,"Plot 1490, KERICHO",1,1,Revoke,annex_27_kenya_industrial_estates_3581
KERICHO::1492,local,plot,"Plot 1492, KERICHO",1,1,Revoke,annex_27_kenya_industrial_estates_3582
KERICHO::1493,local,plot,"Plot 1493, KERICHO",1,1,Revoke,annex_27_kenya_industrial_estates_3583
KERICHO::1494,local,plot,"Plot 1494, KERICHO",1,1,Revoke,annex_27_kenya_industrial_estates_3584
KERICHO::1495,local,plot,"Plot 1495, KERICHO",1,1,Revoke,annex_27_kenya_industrial_estates_3585
KERUGOYA::1,local,plot,"Plot No. 1 Kerugoya, Kerugoya/Kutus",4,1,Revoke,annex_17_kerugoya_kutus_municipal_council_2616|annex_17_kerugoya_kutus_municipal_council_2624|annex_17_kerugoya_kutus_municipal_council_2662|annex_17_kerugoya_kutus_municipal_council_2713
KERUGOYA::10,local,plot,"Plot No. 10 Kerugoya, Kerugoya/Kutus",1,1,Revoke,annex_17_kerugoya_kutus_municipal_council_2659
KERUGOYA::100,local,plot,"Plot No. 100 Kerugoya, Kerugoya/Kutus",1,1,Revoke,annex_17_kerugoya_kutus_municipal_council_2674
KERUGOYA::102,local,plot,"Plot No. 102, Kerugoya, Kerugoya/Kutus",1,1,Revoke,annex_17_kerugoya_kutus_municipal_council_2675
KERUGOYA::104,local,plot,"Plot No. 104 Kutus, Kerugoya/Kutus",1,1,Revoke,annex_17_kerugoya_kutus_municipal_council_2542
KERUGOYA::105,local,plot,"Plot No. 105 Kutus, Kerugoya/Kutus",2,1,Revoke,annex_17_kerugoya_kutus_municipal_council_2541|annex_17_kerugoya_kutus_municipal_council_2676
KERUGOYA::107,local,plot,"Plot No. 107, Kerugoya, Kerugoya/Kutus",2,1,Revoke,annex_17_kerugoya_kutus_municipal_council_2677|annex_17_kerugoya_kutus_municipal_council_2678
KERUGOYA::108,local,plot,"Plot No. 108 Kerugoya, Kerugoya/Kutus",1,1,Revoke,annex_17_kerugoya_kutus_municipal_council_2711
KERUGOYA::109,local,plot,"Plot No. 109 Kerugoya, Kerugoya/Kutus",1,1,Revoke,annex_17_kerugoya_kutus_municipal_council_2694
KERUGOYA::11,local,plot,"Plot No. 11 Kerugoya, Kerugoya/Kutus",1,1,Revoke,annex_17_kerugoya_kutus_municipal_council_2660
KERUGOYA::114,local,plot,"Plot No. 114 Kerugoya, Kerugoya/Kutus",1,1,Revoke,annex_17_kerugoya_kutus_municipal_council_2693
KERUGOYA::115,local,plot,"Plot No. 115 Kerugoya, Kerugoya/Kutus",1,1,Revoke,annex_17_kerugoya_kutus_municipal_council_2692
KERUGOYA::12,local,plot,"Plot No. 12 BCR Kerugoya, Kerugoya/Kutus",1,1,Revoke,annex_17_kerugoya_kutus_municipal_council_2673
KERUGOYA::120,local,plot,"Plot No. 120 Kerugoya, Kerugoya/Kutus",1,1,Revoke,annex_17_kerugoya_kutus_municipal_council_2653
KERUGOYA::140,local,plot,"Plot No. 140 Kerugoya, Kerugoya/Kutus",1,1,Revoke,annex_17_kerugoya_kutus_municipal_council_2712
KERUGOYA::16A,local,plot,"Plot No. 16A Kerugoya, Kerugoya/Kutus",1,1,Revoke,annex_17_kerugoya_kutus_municipal_council_2629
KERUGOYA::17A,local,plot,"Plot No. 17A Kerugoya, Kerugoya/Kutus",1,1,Revoke,annex_17_kerugoya_kutus_municipal_council_2630
KERUGOYA::19A,local,plot,"Plot No. 19A Kerugoya, Kerugoya/Kutus",1,1,Revoke,annex_17_kerugoya_kutus_municipal_council_2632
KERUGOYA::2,local,plot,"Plot No. 2 Kerugoya, Kerugoya/Kutus",4,1,Revoke,annex_17_kerugoya_kutus_municipal_council_2617|annex_17_kerugoya_kutus_municipal_council_2625|annex_17_kerugoya_kutus_municipal_council_2663|annex_17_kerugoya_kutus_municipal_council_2691
KERUGOYA::20,local,plot,"Plot No. 20 Kerugoya, Kerugoya/Kutus",1,1,Revoke,annex_17_kerugoya_kutus_municipal_council_2609
KERUGOYA::21,local,plot,"Plot No. 21, Kerugoya, Kerugoya/Kutus",1,1,Revoke,annex_17_kerugoya_kutus_municipal_council_2615
KERUGOYA::24,local,plot,"Plot No. 24 Kerugoya, Kerugoya/Kutus",1,1,Revoke,annex_17_kerugoya_kutus_municipal_council_2569
KERUGOYA::24A,local,plot,"Plot No. 24A Kerugoya, Kerugoya/Kutus",1,1,Revoke,annex_17_kerugoya_kutus_municipal_council_2635
KERUGOYA::250,local,plot,"Plot No. 250, Kerugoya/Kutus",1,1,Revoke,annex_17_kerugoya_kutus_municipal_council_2638
KERUGOYA::254,local,plot,"Plot 254/Kerugoya, Kerugoya/Kutus",1,1,Revoke,annex_17_kerugoya_kutus_municipal_council_2567
KERUGOYA::26A,local,plot,"Plot No. 26A Kerugoya, Kerugoya/Kutus",1,1,Revoke,annex_17_kerugoya_kutus_municipal_council_2577
KERUGOYA::27,local,plot,"Plot No. 27 Kerugoya, Kerugoya/Kutus",1,1,Revoke,annex_17_kerugoya_kutus_municipal_council_2557
KERUGOYA::27A,local,plot,"Plot No. 27A Kerugoya, Kerugoya/Kutus",1,1,Revoke,annex_17_kerugoya_kutus_municipal_council_2579
KERUGOYA::28,local,plot,"Uns. Plot No. 28 Kerugoya, Kerugoya/Kutus",1,1,Revoke,annex_17_kerugoya_kutus_municipal_council_2591
KERUGOYA::28A,local,plot,"Plot No. 28A, Kerugoya/Kutus",1,1,Revoke,annex_17_kerugoya_kutus_municipal_council_2580
KERUGOYA::3,local,plot,"Plot No. 3 Kerugoya, Kerugoya/Kutus",1,1,Revoke,annex_17_kerugoya_kutus_municipal_council_2618
KERUGOYA::30A,local,plot,"Plot No. 30A Kerugoya, Kerugoya/Kutus",1,1,Revoke,annex_17_kerugoya_kutus_municipal_council_2582
KERUGOYA::31,local,plot,"Plot No. 31 Kerugoya, Kerugoya/Kutus",2,1,Revoke,annex_17_kerugoya_kutus_municipal_council_2574|annex_17_kerugoya_kutus_municipal_council_2583
KERUGOYA::31C,local,plot,"Plot No. 31C Kutus, Kerugoya/Kutus",1,1,Revoke,annex_17_kerugoya_kutus_municipal_council_2532
KERUGOYA::32,local,plot,"Plot No. 32 A, Kerugoya/Kutus",1,1,Revoke,annex_17_kerugoya_kutus_municipal_council_2584
KERUGOYA::33,local,plot,"Plot No. 33, Kerugoya, Kerugoya/Kutus",1,1,Revoke,annex_17_kerugoya_kutus_municipal_council_2573
KERUGOYA::33A,local,plot,"Plot No. 33A, Kerugoya/Kutus",1,1,Revoke,annex_17_kerugoya_kutus_municipal_council_2585
KERUGOYA::33C,local,plot,"Plot No. 33C Kutus, Kerugoya/Kutus",1,1,Revoke,annex_17_kerugoya_kutus_municipal_council_2534
KERUGOYA::34,local,plot,"Plot No. 34, Kerugoya, Kerugoya/Kutus",1,1,Revoke,annex_17_kerugoya_kutus_municipal_council_2575
KERUGOYA::34A,local,plot,"Plot No. 34A Kerugoya, Kerugoya/Kutus",1,1,Revoke,annex_17_kerugoya_kutus_municipal_council_2586
KERUGOYA::34C,local,plot,"Plot No. 34C Kutus, Kerugoya/Kutus",1,1,Revoke,annex_17_kerugoya_kutus_municipal_council_2535
KERUGOYA::35A,local,plot,"Plot No. 35A Kerugoya, Kerugoya/Kutus",1,1,Revoke,annex_17_kerugoya_kutus_municipal_council_2587
KERUGOYA::35C,local,plot,"Plot No. 35C Kutus, Kerugoya/Kutus",1,1,Revoke,annex_17_kerugoya_kutus_municipal_council_2536
KERUGOYA::36A,local,plot,"Plot No. 36A Kerugoya, Kerugoya/Kutus",1,1,Revoke,annex_17_kerugoya_kutus_municipal_council_2588
KERUGOYA::36C,local,plot,"Plot No. 36C Kutus, Kerugoya/Kutus",1,1,Revoke,annex_17_kerugoya_kutus_municipal_council_2537
KERUGOYA::37,local,plot,"Plot No. 37, Kerugoya, Kerugoya/Kutus",1,1,Revoke,annex_17_kerugoya_kutus_municipal_council_2576
KERUGOYA::37A,local,plot,"Plot No. 37A Kerugoya, Kerugoya/Kutus",1,1,Revoke,annex_17_kerugoya_kutus_municipal_council_2589
KERUGOYA::37C,local,plot,"Plot No. 37C Kutus, Kerugoya/Kutus",1,1,Revoke,annex_17_kerugoya_kutus_municipal_council_2538
KERUGOYA::38,local,plot,"Plot No. 38 Kerugoya, Kerugoya/Kutus",1,1,Revoke,annex_17_kerugoya_kutus_municipal_council_2715
KERUGOYA::38A,local,plot,"Plot No. 38A Kerugoya, Kerugoya/Kutus",1,1,Revoke,annex_17_kerugoya_kutus_municipal_council_2637
KERUGOYA::39,local,plot,"Uns Plot No. 39 Kerugoya, Kerugoya/Kutus",2,1,Revoke,annex_17_kerugoya_kutus_municipal_council_2571|annex_17_kerugoya_kutus_municipal_council_2714
KERUGOYA::4,local,plot,"Plot No. 4 Kerugoya, Kerugoya/Kutus",3,1,Revoke,annex_17_kerugoya_kutus_municipal_council_2619|annex_17_kerugoya_kutus_municipal_council_2641|annex_17_kerugoya_kutus_municipal_council_2665
KERUGOYA::40,local,plot,"Plot No. 40 Kerugoya, Kerugoya/Kutus",1,1,Revoke,annex_17_kerugoya_kutus_municipal_council_2701
KERUGOYA::42,local,plot,"Plot No. 42 Kerugoya, Kerugoya/Kutus",1,1,Revoke,annex_17_kerugoya_kutus_municipal_council_2700
KERUGOYA::46,local,plot,"Plot No. 46 Kerugoya, Kerugoya/Kutus",1,1,Revoke,annex_17_kerugoya_kutus_municipal_council_2699
KERUGOYA::47,local,plot,"Uns. Res. Plot No. 47, Kerugoya, Kerugoya/Kutus",2,1,Revoke,annex_17_kerugoya_kutus_municipal_council_2565|annex_17_kerugoya_kutus_municipal_council_2652
KERUGOYA::48,local,plot,"Plot No. 48, Kerugoya, Kerugoya/Kutus",1,1,Revoke,annex_17_kerugoya_kutus_municipal_council_2553
KERUGOYA::49,local,plot,"Plot No. 49, Kerugoya, Kerugoya/Kutus",1,1,Revoke,annex_17_kerugoya_kutus_municipal_council_2554
KERUGOYA::5,local,plot,"Plot No. 5 Kerugoya, Kerugoya/Kutus",2,1,Revoke,annex_17_kerugoya_kutus_municipal_council_2620|annex_17_kerugoya_kutus_municipal_council_2666
KERUGOYA::50,local,plot,"Plot No. 50, Kerugoya, Kerugoya/Kutus",1,1,Revoke,annex_17_kerugoya_kutus_municipal_council_2555
KERUGOYA::6,local,plot,"Plot No. 6 Kerugoya, Kerugoya/Kutus",3,1,Revoke,annex_17_kerugoya_kutus_municipal_council_2621|annex_17_kerugoya_kutus_municipal_council_2643|annex_17_kerugoya_kutus_municipal_council_2655
KERUGOYA::62,local,plot,"Plot No. 62 Kerugoya, Kerugoya/Kutus",1,1,Revoke,annex_17_kerugoya_kutus_municipal_council_2702
KERUGOYA::63,local,plot,"Plot No. 63 Kerugoya, Kerugoya/Kutus",1,1,Revoke,annex_17_kerugoya_kutus_municipal_council_2703
KERUGOYA::64,local,plot,"Plot No. 64 Kerugoya, Kerugoya/Kutus",1,1,Revoke,annex_17_kerugoya_kutus_municipal_council_2704
KERUGOYA::65,local,plot,"Plot No. 65 Kerugoya, Kerugoya/Kutus",1,1,Revoke,annex_17_kerugoya_kutus_municipal_council_2705
KERUGOYA::66,local,plot,"Plot No. 66 Kerugoya, Kerugoya/Kutus",1,1,Revoke,annex_17_kerugoya_kutus_municipal_council_2706
KERUGOYA::67,local,plot,"Plot No. 67 Kerugoya, Kerugoya/Kutus",1,1,Revoke,annex_17_kerugoya_kutus_municipal_council_2707
KERUGOYA::68,local,plot,"Plot No. 68 Kerugoya, Kerugoya/Kutus",1,1,Revoke,annex_17_kerugoya_kutus_municipal_council_2708
KERUGOYA::69,local,plot,"Plot No. 69 Kerugoya, Kerugoya/Kutus",1,1,Revoke,annex_17_kerugoya_kutus_municipal_council_2709
KERUGOYA::7,local,plot,"Plot No. 7 Kerugoya, Kerugoya/Kutus",3,1,Revoke,annex_17_kerugoya_kutus_municipal_council_2622|annex_17_kerugoya_kutus_municipal_council_2656|annex_17_kerugoya_kutus_municipal_council_2668
KERUGOYA::70,local,plot,"Plot No. 70 Kerugoya, Kerugoya/Kutus",1,1,Revoke,annex_17_kerugoya_kutus_municipal_council_2710
KERUGOYA::72,local,plot,"Plot No. 72 Kerugoya, Kerugoya/Kutus",1,1,Revoke,annex_17_kerugoya_kutus_municipal_council_2697
KERUGOYA::73,local,plot,"Plot No. 73 Kutus, Kerugoya/Kutus",1,1,Revoke,annex_17_kerugoya_kutus_municipal_council_2543
KERUGOYA::74,local,plot,"Plot No. 74 Kutus, Kerugoya/Kutus",1,1,Revoke,annex_17_kerugoya_kutus_municipal_council_2544
KERUGOYA::75,local,plot,"Plot No. 75 Kutus, Kerugoya/Kutus",2,1,Revoke,annex_17_kerugoya_kutus_municipal_council_2545|annex_17_kerugoya_kutus_municipal_council_2572
KERUGOYA::76,local,plot,"Plot No. 76 Kutus, Kerugoya/Kutus",1,1,Revoke,annex_17_kerugoya_kutus_municipal_council_2546
KERUGOYA::77,local,plot,"Plot No. 77 Kutus, Kerugoya/Kutus",1,1,Revoke,annex_17_kerugoya_kutus_municipal_council_2547
KERUGOYA::78,local,plot,"Plot No. 78 Kutus, Kerugoya/Kutus",2,1,Revoke,annex_17_kerugoya_kutus_municipal_council_2548|annex_17_kerugoya_kutus_municipal_council_2696
